*** PARAMETERS ***					distType	Distance Measure
0		-0.477597736	0.088607615			
0		0.167402722	0.629734943	0.204047873		
0	-1.113201767	-0.935186256				
0		0.566724326	-1.428690081	-0.751509454		
0	-1.568997929	-0.007853278		-0.54913026		
0			1.622434625	-0.908174313		
0	0.76754681	0.31636983	-0.827178468	-0.048094232		
0	-0.411028625			-0.412186326		
0	-0.724028781		-1.165582766			
0		0.01366112	-0.177446006	-0.988065979		
0	-1.189042543	-0.036173421		-1.421896179		
0		0.822953241	-0.69730501	-0.456340034		
0	0.403374313	-0.297334488	1.410566223	-1.37737562		
0		-0.349062735		0.509427852		
0	-1.001975644					
0		0.089066361	-0.56324412	0.073867557		
0			-1.175772214			
0			-0.911503249	0.036560534		
0		-0.137379637	0.559333326	-0.243017546		
0			-1.299001068	-0.123197308		
0		0.283851499	-1.703946387	0.296700651		
0	1.977130444	0.658864244	-2.233129402	-0.029214926		
0				1.270662381		
0	1.046422741			-0.275113482		
0	-1.640064471					
0		-0.012114924	-0.062092937	-1.182581877		
0	-0.32556468	0.140732838	0.092217457	0.468218487		
0	1.3298684	0.814134342	-1.027415333			
0		-1.035186669	-1.213204908			
0			0.526787077	-0.493904415		
0						
0	-0.257353103	-0.584430364	-1.202600501	0.541700626		
0			-1.27405227	-0.254836598		
0	-0.344558259	0.904612759	-0.298258296			
0	-1.176906606		-0.024848282	-0.640602293		
0	0.279425684	0.416826576	-0.405946528	0.19575563		
0		-0.215396				
0	1.156361218		-2.652777648			
0	-0.935640963	0.083043527	-0.720369146	-0.414356854		
0		0.817215571	1.730026266			
0	1.635966213	1.033865698	1.140685955	-1.765162855		
0	-0.98611938	0.803686458	-0.595424256	0.660357636		
0	1.570012621	0.495687113				
0			-0.257518977			
0			1.42394777			
0		0.705426185				
1	-1.052109756	2.564328102	1.189846197			
0	-1.177378705	-0.30578404		-0.381392557		
0	0.386916873	0.032835111		0.109950506		
0	-1.999676701		-0.284824256	-0.314099293		
0	0.172167836					
0		0.146207721	0.980805673			
0	0.465712145	-0.022415103		-0.456724709		
1		2.63421588				
0	2.451674606	0.125885415	0.126137747			
0		-0.397335807	-1.298030299			
0		1.0469789		-0.67452409		
0	-0.404003301		1.306810019			
0	0.293296457	-0.962812391	1.549752841	-1.191525931		
0	-0.010427599	-0.317877367		-1.427708314		
0	-1.310384244	-0.222229362		-0.448452236		
0				0.29812479		
0	0.751503245			-0.129829844		
0		0.434850383	0.164774871	0.413736163		
0	0.862256519					
1		2.606298074				
0		0.322591899				
0	0.087628195	-0.87659627	-0.078782418	0.18300507		
0	-1.579684077	-0.696002736				
0	-0.114196797		-1.206063177	1.071532296		
0				-1.273199531		
0	1.268061439	0.114203259	-1.251607453	0.251569018		
0		-1.354117528				
0		-0.383190354		-1.56964109		
0	0.646620196		0.917474707	-0.404743694		
0	0.572637228	0.878449103	0.931077449	-0.331810912		
0		-1.008678591	0.546169102	-0.372451218		
0	0.800050421	0.832658312		0.275035252		
0		0.251479068		-0.721988224		
0		0.09182941	-1.548290775	0.082055996		
0	0.661333121			-1.145748137		
0	0.042429936		-0.319241491			
0		-0.15190174	0.755834501			
0	-2.078148595		-0.51216911	0.723488314		
0	0.90401733	-0.100472869				
0		0.089981604	-0.645369501	0.67176881		
0	0.527026521			0.442471548		
0	0.689343605	0.686568043	0.972708194	-1.21088852		
0	1.974924414	0.025475909	-0.032372312	-0.702191429		
1	1.279078362	-2.582262205	1.019338124	2.554147127		
1	-1.099310402	2.617787072	1.097815254	2.503049662		
0	-0.848137287		-0.497524953	0.074982336		
0	0.182990861	0.426425962		-0.766015473		
0	0.693967625					
0	-0.636663514	-0.523017416	0.923145832			
0	-0.403026091			-0.925741749		
0	0.711454818	0.491826047	2.366992952	-0.553450249		
0		0.535561302	-1.325562203			
0	0.495217261	-0.58343834	-3.220772472	0.851515158		
0		-0.450497978	0.269935108	-0.693183014		
0		1.057316013	0.949537267	-0.65986225		
0		-0.776973224		-0.671936329		
0			-0.358084845			
0	-0.508273691	-0.873609924		-0.487952637		
0	-1.450702966			-0.53777232		
0		-0.174088621	1.16602884	0.113808703		
1	1.350985758			2.438416412		
0	-0.268005336	0.110621422				
0		-0.633763788		-1.282378867		
0				-1.161296135		
0		0.208584425	-0.701910592	0.286910634		
0		0.84042384				
1		-2.523150623	1.178433931	2.416750824		
0	-0.165646562	0.492553902	0.733678993	-0.386786642		
0		-0.067445526				
0	1.019629881	0.708352942	-1.098488101	-0.602450657		
0	-0.437373853	0.266913457	0.298483418			
0	-0.266747914	-0.341846409	-1.317747958			
0	-0.534304992	-0.453036768	-1.369720386			
0			1.152016922	-0.43470614		
0	-0.376270549			-0.068573983		
1		-2.440747324	1.04353481			
1	1.088410891	-2.657976908		2.336088627		
0						
0	-0.459508195	-0.114370028	-0.183356846	-0.632190585		
0	-1.460722845			0.398328656		
0			1.013389158	-1.002410086		
0		0.71163538	0.361623737	0.24171015		
0	0.7040924	0.704564218				
0	0.291846653	0.110517278				
0	-0.282722076			-0.057624191		
0	-0.281964591			-1.025069955		
0		0.645816534	-0.044483089			
0	-0.193083907	0.145169189	-1.037861574	0.554960493		
0	0.331061728	-0.190225054	0.218856156	0.338824074		
1	1.196940887	-2.487159761	1.179523049			
0	-1.290941906	-0.497209366		-0.427348424		
0		-0.20572844		-0.604705397		
0	-0.514804435	-0.176669226				
0						
0	0.299310036	-0.118621149	0.42942234	-1.229479441		
0		1.268257236		-0.012951058		
0		-0.495962051				
0	1.278423212		-0.383251038	0.097981305		
0	-1.831646593	-0.627786528	0.307766819	-0.582845831		
0	0.067512048	0.46251228				
0				-0.402812869		
0				0.943677669		
0	-0.325587477	0.092599629		-0.301426916		
0		-0.450158853	0.729503911	-1.210638213		
0				0.202678778		
0			-0.274576135	-0.472837198		
0	-0.028654282			0.276154198		
0		-0.469258083				
0	1.56638093		0.739422381			
0	0.345981282		-0.234098467			
0	-2.233211182			-1.171660004		
0						
1			1.155060278	2.385562563		
0	-0.305930095	-1.328356043				
0		-0.399010841		-0.080900338		
0		0.436781239		-0.389285265		
0		-1.035747857				
0	1.089571976	0.410463947		0.018884898		
0	1.200706107	0.233635381	-0.184757793	-0.897840842		
0			-0.090293947			
0		-0.209498056		-0.337277394		
0		-0.565198399	-0.660024374	0.127230358		
0		-0.458004764		-1.530140736		
0	-0.272465152	-0.206649003	-1.500691765	0.406438111		
0			0.112846948	-0.246058788		
0	0.564187784	-0.001562678				
0		0.606368288	-1.861510599	-0.623185796		
0	1.311515605	0.337335998	-0.564788213	-0.377463919		
0			0.240517783	-0.255933152		
0		-0.181132112				
1				2.36353215		
0	1.56276902	1.246108126		-0.756857615		
0	1.077369619		0.846636717	0.112492611		
0	0.440090041	-0.516133913		-0.763266764		
0		0.564132752				
0	1.118773443	1.058935426	0.773134744			
0	0.882221396	-0.47014136		-1.174002209		
0	-0.791346717			-0.733387211		
1	1.031532972					
0	-0.653650092	0.052687329	0.789174093	-0.421624342		
0		-0.274074834	-0.325730769	0.658729276		
0	-0.836006266	-0.060734994	-0.603288824	0.099804677		
0	-0.715802063		0.589585313			
0	0.68787698	-0.315895963	0.84467056			
0		0.5031478				
0	0.065061165	-0.309436468	0.184554496	0.178985035		
0	0.046951311	0.268103838				
0	1.204251278	0.620677901	0.619866822			
0	1.915943036	1.639014261	0.611187702	-0.441282503		
0	0.723473521		0.513255079	0.011719347		
0	-0.889069582	0.172342405		-0.5919548		
0	-0.110408102	-0.042511486	1.431035032	-0.404146639		
0	1.144204763					
0		0.665032879		-0.947437276		
0	-0.324490794		0.693804247	-0.299835052		
0		-0.096593931	-0.573932231	-0.40110289		
0		-0.616500885	-1.164431314			
0		0.687966125	0.26036683	0.147027375		
0	-1.433771001			-0.617781782		
0			-0.356165196	-0.113619601		
0		-0.292287532		-1.216469247		
0	-0.479005048			-0.492237616		
0		-0.996661593	1.420999572			
0	0.608937993	-0.002185309	-0.076974153	-0.356833029		
0				0.170072857		
0	1.155464345	0.904277989		0.346184037		
0		0.124845679				
1						
1	1.130501904	-2.619498359	1.017465811	2.482186411		
0		-0.506884842		-0.344499086		
0	2.595053369					
0		0.050556026	1.168258155	-0.45072986		
0		0.561008124		0.58253396		
0	-1.956064643	-1.223360193	1.278712553	-0.228302255		
0	-0.669443123		0.135252269			
0						
0			-0.164708546	-0.117851448		
0		-0.09753373	-1.611025153			
0			-1.491190398	-0.680865868		
0	-0.053961004	-0.223771505	0.912075814			
0	-1.512769007	-0.487013254	-1.777763551	0.330750715		
0	1.121444185	0.116423496		-0.743052933		
0	-1.02508131	0.120273293	0.928945137	-0.509344981		
0			0.066772317			
0	1.252224853	0.913725409				
0		1.148766674	0.458276288	-0.750912834		
0			1.776779831			
0				-0.082239222		
0	1.296209427		-0.257353143			
0	-3.354325935	-0.655317023	-1.538045441	1.352812144		
1		2.585756198	0.966835741			
1		-2.526695218				
0	-1.682990356	-0.227643161		-0.543930435		
0	-0.910927406					
0		0.279010342				
0		0.161800676		-0.397495374		
0				0.558226993		
0			-1.726964497	-0.616820785		
1		-2.593952004		2.439672646		
0		-0.906875379	-2.317004662			
0	-0.829030888		0.087426803			
0	-0.926044304	-0.300119167	-0.007590064	-0.194031474		
0	-1.245884685		1.411822515	-0.933469654		
0			-0.6844926			
0	1.028561787	0.159799332	1.278806033	-1.114351851		
0	0.444898367	0.278585267	1.078546771	-0.597859171		
0	-0.291340535	0.679430294	0.396769446	-0.33492859		
0		0.084076274		-0.579997974		
0	-1.008134756	-0.726338627	0.1213516	-0.286715658		
0		-0.009894063		0.580285751		
0	-1.628691695			0.29714118		
0	-1.065156884					
0	-0.012898495					
0		-0.205911086				
0	0.488547872			-0.58419449		
0		0.211631912				
0			-1.639189839	0.315840674		
0	0.182420283		-0.402922097	-0.308358607		
0		-0.031617227		-0.271404473		
0						
1		2.663375381	0.919726872	2.473830814		
0	0.746124548	0.098356056				
0	-0.444657943		-0.071815122			
1	-1.175030953			2.351025742		
0				-0.673859346		
0		-0.141373316	0.859761714	-0.222503831		
0				-0.494884973		
1	-0.984689372	2.630420836	1.218538727			
1	-1.14550444			2.408807196		
0	-0.089118793	0.504500139	-0.660895313	-0.027552692		
0			-0.583865798			
0	0.003290225		1.173315937			
0		-1.799163459		-0.852151365		
1		-2.617616651				
0	0.850369269		0.478155768			
0	0.10985326	0.850937534	0.184603091			
1	-1.193300611	2.548285299				
1	-1.213535542	2.570292876				
0	0.668353094	-0.188356245	0.265786896	-0.665728547		
0	1.348159631		-0.47308309			
0	-0.929695914	0.241424434		-1.1033149		
0	-1.330765617	-1.48142696	0.728515465	-1.143362593		
0	-0.277567717			0.033501599		
0	-0.621530421		0.416544774	-0.431658849		
0	0.154442774	-0.332740686	1.631246308	-1.611628943		
0		-0.36338418	-0.485216495			
0	0.68631466	0.798297037	0.27410209	-0.72175472		
0				-0.97026307		
0	1.051360964	-0.051993766				
0	-0.644078148			0.527858018		
0		-0.032343933	2.692231801			
1		-2.629567146				
1	1.135209167			2.412935226		
0	-0.366559232	-0.417239322	-0.329475859			
0	1.496047466	1.391901276	-0.916956689			
0	-0.113203983	0.464286378	2.152915665	-0.67913171		
0	-0.385397617		0.421550726	-0.339969033		
0		0.971181394		-0.380082717		
0	0.258395918	-0.591180558		-0.66016045		
0		-0.362070468	-0.529554398	-0.16742001		
0	-0.843812743	-1.153263322				
0	0.770189068		-0.481078695	-0.485154642		
0	0.408389286		-0.985666217	0.34595604		
0				0.430927526		
0		1.031755109				
0	-1.099814565		-0.66904074			
1	1.253616384		1.0978691	2.534835592		
0	-0.790851544	-0.42655941		-0.304538881		
1	1.118979629			2.39580615		
0		-0.095368236		-0.419549472		
0	0.156928491	0.453422983		1.193517607		
0	-0.879863029		0.547800764	-0.138985365		
0		-1.125711901				
0		0.94346442	0.219079246			
0	1.70260966		-0.688557039			
0	0.801161189			0.863174202		
0			-0.510816958			
0				-0.46887034		
0		0.355400018				
0	1.384747804	0.664980755		-0.879744056		
0			0.054328192	-0.627883076		
0	0.469620787	0.253418683		-0.556596986		
0	1.219846102			0.046723028		
0			0.616923854			
0	0.350730214		0.892937993	-0.381272691		
0		0.039016214	0.75949744	-1.10039631		
0	0.595914483	0.689297269		-0.250278958		
0		0.589529283		-0.879463549		
0	0.16574118	-0.307574502	-1.421222083	0.181250235		
0	0.554239295		-1.808769509	0.787891992		
0	-1.696005726			-0.586980662		
0			0.746502456	-1.731277598		
0				-0.53428018		
0	-1.315185311	-1.631606295	1.384519245			
0	-0.638307156	-0.218603568	-0.130991651			
0		-1.103265206				
0	0.387943867	-0.140259179	-1.548416677	-0.532572729		
0	-0.464484423		-1.438051476	0.545847936		
0		-0.9641556				
0		0.830207911	0.611251795			
0		-0.087669021				
1		2.487265563	1.007302617	2.41135732		
0	-0.584749676	-0.434929451				
0	0.292593388	0.103645773		-0.502935766		
0		-0.113200899	-0.099389977	-0.492883639		
0	0.819575024	0.644414023		-0.371128163		
0	0.992898998	0.415733288	0.569703308			
0	-0.416116403	-0.114564424	-1.511244805	0.498232133		
0						
0	-1.2135392	-0.75109795				
0		-0.051763033		0.11028866		
0		0.300217814		0.253386244		
0	-0.932379857	-0.953093814	-2.211732615	-0.663884793		
0	-0.843818404	-0.136888817	-0.483466242	0.114736548		
0				-0.33545872		
0				-0.635718066		
0	1.303227505	0.768662496		-0.399624767		
0		-0.003334026	-2.26976124	0.319100573		
0		-0.063725842	0.766864618	-0.212936877		
1	1.182139586	-2.613237116	0.965589858	2.510091673		
0	-2.475371941		0.943538344			
0		0.099594322	-1.301591157	-0.000315098		
0				-0.776858036		
0		0.121956699	-0.03277187	-0.649596949		
0	-0.054559132					
0	-0.076797807	-1.078613012	-0.797653638			
0	-0.786639245	-0.656713156	-0.070171077	-0.121862203		
0	-1.514249213		-0.72099118			
0	-0.793423623			-0.890810786		
1	-1.078569392	2.716793002		2.499802909		
0	-0.353323525		0.218389924	-1.021824872		
0			-0.515816939			
0	-0.335919033		1.486800165	-0.601203076		
0	1.314714656		-0.960561769			
0	1.662873774	-0.054481869	-0.554972507	0.133127582		
0	-0.930910286	-0.560044892		-0.738010644		
0	2.689669861		-1.327872683			
0	0.006912534		-1.356952669			
0		0.006723091	-0.735680802			
0	0.11434124		-0.085092097	-0.861410093		
0	-0.270880421		-0.423937266	-0.01030394		
0		-0.02025173		0.269156214		
0	1.027331443					
1	-1.327625801			2.514492338		
0						
0	0.806732259	1.118110295	0.377238892	-0.431898181		
0			0.087564574	-0.513265669		
0			-0.613730264	-0.875399508		
1	-1.023209693	2.686112007	1.097509195	2.439461902		
0	-1.466220142	-0.111283567	-0.926207359			
0		0.006283115	0.382932909			
0	1.53820208	0.918982562		-0.628987541		
0				0.356429315		
0	-1.083858327	-0.159980558	1.344585354	-1.566113838		
0	0.810405329	0.64826977				
0		-0.486701336	0.225306167	-1.017455849		
0	-1.029911932	0.191979467		-0.152337391		
0			-1.264340358	0.067944158		
0	0.098420023	0.585189652		-0.335981706		
0	-0.794582147	-0.721045295	1.330879887	0.214030551		
0	-0.166971034		-0.851024549	0.625553579		
0	0.531038111		1.228566943	-1.755062195		
0	-0.779451063	-0.286115004		-0.294728646		
0	-0.183025912	-0.831917145	-0.153961533	0.067295278		
0	-0.313827641		0.475503955	-1.220805174		
0		-0.951469798		-0.513612254		
0	1.065480251		-0.306354608	1.176237799		
0	0.017525265		0.170698522			
0						
0	0.332466435	-0.362065243	0.610352362	-0.366201652		
0	-0.356215643	-0.887821732		0.02249232		
0	-1.068054187	-0.016555557	-0.945364487			
0	-1.007511763	-0.399133987		-0.575327656		
0	-0.21721897	0.337645779		-0.080148253		
0	-1.019925087	0.109127064				
0	0.268753975	-0.098497464	1.151924134			
0	-0.354083637	-1.156996043				
0	-0.809391042	-0.882038435		-0.50552687		
0	1.260969955	0.337686855		-0.873959105		
0	-0.030293218	-1.010228736	0.275716879	-0.295054252		
0		0.693262353	-1.180676595			
0		-0.448154439	-1.043079685	1.082314298		
0		-0.49317109	-0.561308554	-0.247491203		
0	-0.331018749	0.539832538		-0.823551108		
0			-0.533992607	0.147676503		
1		2.698958803	1.006768062	2.314327971		
1			1.180254072			
0		0.710636426	-1.130990146	0.115755311		
0			0.542729432	-2.045129606		
0		0.093688839	1.255662601			
0			-0.996719928	-0.644618224		
0		-0.415641148				
0	0.134937648	0.91347954	-0.698190705			
0	-1.630083498	-0.316644413				
0	0.480703418			0.050154473		
0	0.022945942					
0		1.370410834	-1.099815556	0.87056438		
1	-1.050200188		1.031983995	2.405606579		
0	0.939164106	0.207210992	0.720176243	-0.738070027		
0	-1.132347724		-0.850576285	-0.165547357		
0	1.000953511		-1.000752378	-0.583329063		
0						
0	1.885189524	0.329925118	-1.709428248			
0	0.204192117	0.02914346		0.03955529		
0		0.312012412				
0	0.44316185	0.147141958		0.444582842		
0		-0.046711904				
0	-0.565717848	0.34487921				
0				-0.793004519		
0		-0.439560285				
0	-0.418316355	-0.333760925		-1.391405392		
0	-0.07757024					
0	0.267509285	0.162386949	0.505469588	-0.76987897		
0	0.69776788	0.772007963		-0.782876034		
0		0.494100008				
0	-0.416481706		0.855268599			
0	0.413658406		-0.203155831	0.588251577		
1		-2.56939082		2.3489031		
0	-1.275091946		-0.721683343	0.898118553		
1	-1.079565365		1.109246579	2.411767016		
0		-0.257635872	-0.454065605	0.439599278		
0	-0.606182723		-2.868471069			
0	0.765930283	-0.163405004	-0.298290794	-0.73276131		
0	-0.934204433	-0.888577978	-0.529075584	-0.314797759		
0			-1.175661591	-0.043052398		
1	-1.113186655	2.616588847	0.921349529			
0	-0.597180671	-0.525362681	-1.095509821			
0				0.753223644		
0		-0.304795073				
1	1.024661535		1.075478361	2.501382553		
0	-0.082194178	-0.283257072		-0.548294128		
0		0.511605154		-0.485896482		
0			-1.006103275			
0	-0.364417009	0.19954064	0.336224121	-0.077654378		
0	1.103414194	-0.285286976	0.267572848	0.262117228		
0	1.185525215	-0.167749341				
0		1.399131021		-0.908908472		
0	-0.205470474		0.101636242	-0.273632314		
0		-0.595642253	-0.568305041	0.506709676		
0		-0.366984871	-0.240924072	-0.477924776		
0	-0.070221095	-0.195776815	1.184502517	-2.175609595		
0	-1.906725757		0.039831728	-1.31935222		
0	0.230065639	-0.401151435	0.426220307			
0				-0.131370557		
0			1.630069672	-1.17442099		
0				-0.164987705		
0		0.008246821	-1.056472649			
0			-1.165356058	0.474902703		
0	-0.290537873					
0	-0.703955111	-0.317421319				
0	0.31518198	0.257147159	-2.236293001	0.57964562		
0	0.496670254	0.406346399		-0.959317736		
0	1.820783588	-0.172108718	0.245174139	0.394836245		
0			2.283432907			
0	0.854752933	0.387767034	0.248891655			
0	-1.527296174	-0.856191422	-0.211152815	0.33567883		
0		-0.381277809	0.482878097	-1.150791581		
0	0.386144927	0.166366598	1.063419598	-1.178028911		
1			1.15865434			
0			-0.891734374			
0	-0.705599208	0.339977902				
0	-0.525733709		-1.704996895	-0.356196531		
0	1.114610333	0.713850561				
0	-0.690114981	-0.191787143	-0.72788104	0.580908709		
0			-0.090562146			
1				2.351555127		
0		-1.073282513	-2.061033094			
0	0.576951835	0.037222746		-0.749321997		
0		-0.203301641	-0.404443626	-0.22885142		
0		0.902963116				
1			1.135885	2.439742289		
0		0.259286101	-1.583154333			
1	-1.113000927		0.974382413			
1		2.66807149	1.234424865	2.442539601		
0	0.427224095	-0.473845347	-0.164549409	-0.158384263		
1	-1.126521376		1.134473086	2.450548273		
1	-1.235087362	2.504795741				
0	-0.580560468	-0.014140535				
0		0.366712214		-1.313576939		
0	1.242811503					
0	0.821588424			-1.434964085		
0	0.144643329			0.119730565		
0			-0.468503432	-0.568078611		
0	0.780679444		-0.070201028	-0.188362492		
0	0.42484011		0.222754079	-0.375889805		
0		0.186439705		-0.352855516		
0	1.961588032	0.5010491				
0		-0.277977606		-0.307309959		
0			1.969507863	-0.772697573		
0	1.199910622		1.988582382	-0.922394375		
1	1.18256385		1.068864683			
0		0.700380161				
1	-1.152525633	2.597963494	1.11779203			
0	-0.341522109			-0.795180924		
0			1.544377922	-0.619033548		
0				-0.837126164		
0			-0.629946055			
0			-0.646297132			
0		-0.861568206	0.047980334	0.68062751		
0		-0.208605403	1.50611008	-0.033944994		
0	1.177316775		-1.407404723			
0		-0.17566148	-0.445566167			
0		-0.093646809		1.047895072		
0	0.348995865	0.607451148	0.894875844	-1.049379333		
1	-1.167012118	2.560996332		2.452519698		
0			0.148685714			
0		0.090306008	0.449035677			
0	0.655316326	0.196194852	2.414801203	-0.95122384		
0	0.157662941	-0.167121738	0.635307097	-0.271230753		
0		-0.349778382		-1.185962986		
0		0.034846946	-0.040134132	0.171607846		
0	1.19331425	0.060345049	0.135844318			
0		-0.458702425				
0	0.023885382	-0.579679272		-0.124612389		
0		0.721972705	-1.30035035	-0.430111031		
1	1.282294874	-2.468252771		2.466793591		
0	0.533239876	0.68669567				
0			0.318430465	-0.071194748		
0		0.473886234	-1.516537498			
1	-0.968063309					
1	-1.170079176		1.001881986	2.490278452		
0		0.508284904				
1			0.966804379	2.539122017		
0	-1.844188859		0.515533104	-0.20915011		
0	-0.438494433		0.424073928	-0.31388598		
0		-0.003176567		0.692273338		
0	0.999007201	0.766448516	-0.558437788	0.318130595		
0	-0.399074981	-0.659681529				
0	0.073405048	0.010427227	0.569449569			
0	2.164222783	0.32521527		0.195705719		
0	-0.363915713	1.014772057	-0.374956818	-0.759101978		
0	-0.221666513	0.100599935				
0		-0.10949674	-1.039249111	0.82245932		
0	0.540570539	0.059438341	-0.025350578			
0	-0.471612368	-0.215669879	2.481032883			
0		-0.634748502		-0.602487582		
1	-1.227970616	2.550983999	1.245457629	2.351435644		
0	0.14275837		-0.462832191	-0.316034274		
0	-0.403684447			-0.387481743		
0	0.464303034	-0.794707921				
0	-1.32844272	-0.544026881	1.874066047	-0.782671126		
0	-0.516348161			-0.624559298		
0	-0.118387844			-0.123384132		
0		0.745406633	0.07158474	-0.475008866		
0	1.933515839	0.800007161	0.094080476	-0.336794939		
0	-0.168401638		0.078214649	-0.27710687		
0	-0.258739998		0.608001099			
0		0.72368156	-1.134121725			
0	-0.110032948					
0	1.063043673	0.526842342	1.323156094	-1.173505606		
0						
0		0.80437936	-0.405006924			
1			1.048403838	2.439534372		
0	0.052632915	0.537507916		-0.836664993		
0	0.940825878					
1		2.722608157		2.367268543		
0		-0.86361298	-0.403288069			
0	-1.469559326		-1.078542708			
0	-0.303913567		-0.090824721	-0.414782794		
0	1.051159937		-0.99003246	0.171853947		
0	-2.079179216	-0.959734268	0.017458982	0.194293689		
0						
1			1.179445684	2.415134182		
0	-0.485808474	-0.587452304	0.461395471			
0				-0.374732362		
0		-0.315959174	0.478428934	0.263942524		
0			-0.976795116			
0	1.422072938	0.685916595		-1.251660012		
0		-0.072657827		-1.09071562		
1	1.024159242			2.428307071		
0		0.424157396	-1.016297256	-0.22103961		
0	0.382539261		0.605422557			
0	2.399028782	1.534844637	-0.832533387	0.440283951		
0	0.428632338	0.666652203	1.668389167			
0				0.183831817		
0	0.948946241		0.132073267			
0	-0.287922052	0.540703792	0.857052684			
0	-0.968881692					
0	0.097006204	-0.496397859				
0	-0.524656405		-0.290173082			
0		0.218090165		-0.755448951		
0	0.346528851			-0.338150198		
0						
0	-0.751423733		-0.613998661	0.643132063		
0	2.27976516	0.724854726				
0		0.432431382		-0.462405624		
1			1.139835135	2.363263179		
0	-0.131702019	-0.053521549		0.408537599		
0		1.187751906	-0.388698769			
0	0.763454593	0.429101506		0.345094415		
0				-1.435050514		
0	-1.030037726			0.159962197		
1	-1.184912683	2.585394483		2.367795013		
0	0.514810977	0.155002913	-0.501073587	-0.113505791		
0	-0.479356679	0.235904623	-0.293998495			
0		-0.480684254	0.225782032			
0			-0.69393833			
0	-0.183905027	0.287476029	0.58002311	-1.386301202		
1	1.140149278	-2.575250192		2.457022287		
0		0.127030675	-1.485647914	0.108838714		
0	2.090371926		-0.007077529			
0			0.508179242	-0.418615422		
0	0.994477454	0.516703459	1.550775465	-0.547196776		
0		0.061708214	-0.197314464	-0.084673878		
0		-0.525755999	0.016350181	0.194735647		
0		-0.538363376	-0.853433698	-0.739762239		
0		-0.47957407	0.328947496	-0.603203776		
0	0.708119995		0.298576124	-0.261754333		
0	-0.496163993	-0.493923114	-0.521668633			
0	0.820583743		-1.708779585			
0	0.068183399	-0.552808154	-0.651913886	0.258034294		
0	-0.170902368		-0.55218507			
0	-0.712635792	-0.662964398	-1.116305632	-0.234114867		
0		-0.535640002	-0.591095569	0.024298666		
0	0.765585445		-1.560457133	0.422614525		
0	1.604630944			0.492672868		
0	1.777391233		-0.258974996			
0			-1.063682986			
1	-1.31403064					
0	-0.426962996		0.173175642	-0.464524307		
0		0.058013813		-0.230588211		
0	-0.391097067	0.289716555	1.389289921	-0.333861798		
0	0.577675036					
0		0.688452615		-0.873748409		
